timestamp,spot
2026-03-20T10:50:00+05:30,23311.6992
2026-03-20T10:50:00+05:30,23313.0
2026-03-20T10:50:00+05:30,23313.0
2026-03-20T10:55:00+05:30,23313.0508
2026-03-20T10:55:00+05:30,23311.0996
2026-03-20T10:55:00+05:30,23310.9004
2026-03-20T10:55:00+05:30,23312.25
2026-03-20T10:55:00+05:30,23307.5
2026-03-20T10:55:00+05:30,23308.9492
2026-03-20T10:55:00+05:30,23305.75
2026-03-20T10:55:00+05:30,23303.5996
2026-03-20T10:55:00+05:30,23299.1992
2026-03-20T10:55:00+05:30,23292.8008
2026-03-20T10:55:00+05:30,23292.0
2026-03-20T10:55:00+05:30,23291.6992
2026-03-20T10:55:00+05:30,23285.1992
2026-03-20T10:55:00+05:30,23284.0996
2026-03-20T10:55:00+05:30,23290.6992
2026-03-20T10:55:00+05:30,23290.0996
2026-03-20T10:55:00+05:30,23288.1504
2026-03-20T10:55:00+05:30,23284.1504
2026-03-20T10:55:00+05:30,23284.5508
2026-03-20T10:55:00+05:30,23283.4004
2026-03-20T10:55:00+05:30,23286.5996
2026-03-20T10:55:00+05:30,23288.6504
2026-03-20T10:55:00+05:30,23288.6504
2026-03-20T10:55:00+05:30,23289.9004
2026-03-20T10:55:00+05:30,23292.4004
2026-03-20T10:55:00+05:30,23297.4004
2026-03-20T11:00:00+05:30,23298.6992
2026-03-20T11:00:00+05:30,23296.25
2026-03-20T11:00:00+05:30,23296.25
2026-03-20T11:00:00+05:30,23299.6504
2026-03-20T11:00:00+05:30,23295.3496
2026-03-20T11:00:00+05:30,23295.3496
2026-03-20T11:00:00+05:30,23299.3008
2026-03-20T11:00:00+05:30,23299.3008
2026-03-20T11:00:00+05:30,23291.3008
2026-03-20T11:00:00+05:30,23283.5996
2026-03-20T11:00:00+05:30,23294.3008
2026-03-20T11:00:00+05:30,23297.5996
2026-03-20T11:00:00+05:30,23293.0508
2026-03-20T11:00:00+05:30,23292.3008
2026-03-20T11:00:00+05:30,23292.3008
2026-03-20T11:00:00+05:30,23291.25
2026-03-20T11:00:00+05:30,23290.6504
2026-03-20T11:00:00+05:30,23290.6504
2026-03-20T11:00:00+05:30,23285.3496
2026-03-20T11:00:00+05:30,23287.8496
2026-03-20T11:00:00+05:30,23285.5
2026-03-20T11:00:00+05:30,23280.5508
2026-03-20T11:00:00+05:30,23276.4492
2026-03-20T11:00:00+05:30,23276.4492
2026-03-20T11:00:00+05:30,23273.9492
2026-03-20T11:00:00+05:30,23266.5508
